48.118046,-4.3472633,228854000,15,10.4,0.0,257.0,260.8,1443650401
48.38249,-4.4657183,245257000,0,0.1,0.0,36.0,13.1,1443650402
48.38242,-4.4965715,227705102,15,0.0,-127.0,511.0,262.7,1443650403
48.092247,-4.644325,228131600,15,8.5,-127.0,511.0,263.7,1443650404
48.38132,-4.4851084,228051000,0,0.0,-127.0,511.0,295.0,1443650405
48.11799,-4.347615,228854000,15,10.4,0.0,258.0,258.5,1443650405
48.38366,-4.4954414,227574020,15,0.1,-127.0,511.0,248.6,1443650406
48.117958,-4.347825,228854000,15,10.4,0.0,259.0,258.2,1443650408
48.377426,-4.48804,227369960,0,0.0,0.0,511.0,360.0,1443650408
47.987152,-4.7691517,227415000,15,11.4,-127.0,511.0,176.5,1443650409
48.157547,-4.448573,228037600,15,9.0,-127.0,511.0,90.2,1443650409
48.16634,-4.4719133,228037700,15,9.1,-127.0,511.0,78.5,1443650411
48.005634,-4.782632,227443000,15,11.1,-127.0,511.0,171.5,1443650411
48.117912,-4.348105,228854000,15,10.4,127.0,267.0,258.2,1443650412
48.382507,-4.46572,245257000,0,0.0,0.0,35.0,13.1,1443650413
48.381313,-4.4850984,228051000,0,0.0,-127.0,511.0,292.2,1443650415
48.09218,-4.644965,228131600,15,8.5,-127.0,511.0,265.2,1443650416
48.117886,-4.348457,228854000,15,10.3,127.0,270.0,262.7,1443650417
47.98662,-4.7691116,227415000,15,11.3,-127.0,511.0,175.8,1443650419
48.157574,-4.4480133,228037600,15,9.1,-127.0,511.0,87.6,1443650419
48.005116,-4.7825317,227443000,15,11.3,-127.0,511.0,172.6,1443650420
48.1664,-4.4714084,228037700,15,6.7,-127.0,511.0,79.3,1443650421
48.38252,-4.4657216,245257000,0,0.0,0.0,35.0,13.1,1443650423
48.382423,-4.4965734,227705102,15,0.0,-127.0,511.0,262.3,1443650423
48.11788,-4.3490334,228854000,15,10.3,0.0,270.0,267.7,1443650424
48.38132,-4.4850965,228051000,0,0.0,-127.0,511.0,291.5,1443650424
48.09213,-4.645487,228131600,15,8.7,-127.0,511.0,260.9,1443650425
48.383663,-4.49544,227574020,15,0.0,-127.0,511.0,244.7,1443650427
48.37718,-4.4892783,211232180,0,0.0,0.0,511.0,286.7,1443650428
48.117874,-4.3492484,228854000,15,10.4,0.0,270.0,268.0,1443650428
47.986107,-4.7690268,227415000,15,11.4,-127.0,511.0,174.7,1443650429
48.15763,-4.4473267,228037600,15,9.1,-127.0,511.0,87.2,1443650430
48.166428,-4.471053,228037700,15,4.4,-127.0,511.0,81.1,1443650431
48.117874,-4.349535,228854000,15,10.4,127.0,271.0,268.8,1443650431
48.0046,-4.7824483,227443000,15,11.3,-127.0,511.0,173.7,1443650431
48.382526,-4.4657283,245257000,0,0.1,0.0,35.0,13.1,1443650433
48.38132,-4.4850736,228051000,0,0.0,-127.0,511.0,291.4,1443650433
48.092106,-4.64607,228131600,15,8.4,-127.0,511.0,269.4,1443650434
47.985645,-4.768925,227415000,15,11.1,-127.0,511.0,172.2,1443650438
48.11528,-4.48347,228931000,7,8.7,-126.0,81.0,85.1,1443650438
48.117874,-4.3499684,228854000,15,10.4,0.0,271.0,269.7,1443650438
48.157658,-4.4467,228037600,15,9.1,-127.0,511.0,86.8,1443650439
48.16644,-4.4708233,228037700,15,3.1,-127.0,511.0,87.5,1443650441
48.379265,-4.489965,227362110,0,0.0,0.0,511.0,307.7,1443650441
48.382534,-4.465737,245257000,0,0.0,0.0,35.0,13.1,1443650442
48.382435,-4.49658,227705102,15,0.1,-127.0,511.0,275.0,1443650444
48.381332,-4.485085,228051000,0,0.0,-127.0,511.0,291.8,1443650444
48.092075,-4.6467066,228131600,15,8.5,-127.0,511.0,266.2,1443650445
48.38368,-4.4954367,227574020,15,0.1,-127.0,511.0,252.4,1443650447
47.98514,-4.7687883,227415000,15,11.0,-127.0,511.0,170.8,1443650448
48.20724,-4.497025,234056000,1,0.0,0.0,50.0,301.5,1443650449
48.00355,-4.782232,227443000,15,11.5,-127.0,511.0,171.7,1443650450
48.15768,-4.4460735,228037600,15,9.0,-127.0,511.0,87.2,1443650450
48.166454,-4.4706483,228037700,15,2.1,-127.0,511.0,90.8,1443650452
48.382534,-4.4657383,245257000,0,0.0,0.0,35.0,13.1,1443650452
48.382435,-4.496585,227705102,15,0.0,-127.0,511.0,283.6,1443650452
48.381336,-4.485085,228051000,0,0.0,-127.0,511.0,293.0,1443650454
48.09204,-4.6472917,228131600,15,8.4,-127.0,511.0,264.9,1443650455
48.383686,-4.4954367,227574020,15,0.1,-127.0,511.0,249.6,1443650456
48.36836,-4.5161815,228791000,5,0.0,-127.0,511.0,343.6,1443650456
48.115402,-4.4822764,228931000,7,8.7,127.0,85.0,83.0,1443650458
47.98463,-4.768687,227415000,15,11.3,-127.0,511.0,172.0,1443650459
48.369514,-4.5148535,228064900,5,0.0,0.0,313.0,268.2,1443650460
48.166447,-4.470548,228037700,15,1.5,-127.0,511.0,95.4,1443650460
48.003067,-4.7821317,227443000,15,11.4,-127.0,511.0,171.1,1443650460
48.157696,-4.4454517,228037600,15,9.0,-127.0,511.0,88.2,1443650460
48.370834,-4.512665,228186700,5,0.0,0.0,139.0,350.0,1443650460
48.092,-4.647815,228131600,15,8.4,-127.0,511.0,266.1,1443650464
48.382874,-4.4794416,235013963,0,0.0,0.0,511.0,46.6,1443650465
48.383686,-4.4954367,227574020,15,0.0,-127.0,511.0,246.7,1443650466
48.38134,-4.485093,228051000,0,0.0,-127.0,511.0,293.2,1443650466
47.98407,-4.7685933,227415000,15,11.2,-127.0,511.0,173.0,1443650469
48.00255,-4.782015,227443000,15,11.2,-127.0,511.0,172.5,1443650469
48.157722,-4.4448285,228037600,15,9.0,-127.0,511.0,85.4,1443650470
48.166447,-4.4704785,228037700,15,1.1,-127.0,511.0,102.4,1443650471
48.382607,-4.4658,245257000,0,0.0,0.0,36.0,13.1,1443650473
48.382427,-4.4965935,227705102,15,0.1,-127.0,511.0,288.3,1443650474
48.38134,-4.485095,228051000,0,0.0,-127.0,511.0,291.6,1443650474
48.091953,-4.6484685,228131600,15,8.6,-127.0,511.0,263.6,1443650476
48.11796,-4.352793,228854000,15,10.6,-126.0,271.0,273.1,1443650477
48.15777,-4.444267,228037600,15,9.1,-127.0,511.0,82.5,1443650479
47.983547,-4.768493,227415000,15,11.3,-127.0,511.0,172.5,1443650479
48.001984,-4.781915,227443000,15,11.3,-127.0,511.0,173.8,1443650480
48.16643,-4.47043,228037700,15,0.8,-127.0,511.0,111.7,1443650481
48.38244,-4.4965816,227705102,15,0.0,-127.0,511.0,280.1,1443650483
48.38134,-4.485093,228051000,0,0.0,-127.0,511.0,290.6,1443650484
48.091915,-4.648995,228131600,15,8.7,-127.0,511.0,262.5,1443650485
48.11796,-4.3534517,228854000,15,10.6,-126.0,267.0,269.8,1443650486
48.38368,-4.495435,227574020,15,0.0,-127.0,511.0,251.9,1443650487
48.11795,-4.3536735,228854000,15,10.6,-126.0,266.0,268.7,1443650488
47.983006,-4.7684083,227415000,15,11.6,-127.0,511.0,173.6,1443650489
48.380672,-4.4860215,227002330,5,0.0,0.0,243.0,212.3,1443650489
48.15782,-4.4435816,228037600,15,9.0,-127.0,511.0,85.3,1443650490
48.16641,-4.4703984,228037700,15,0.6,-127.0,511.0,127.3,1443650491
48.001484,-4.781815,227443000,15,11.4,-127.0,511.0,172.0,1443650491
48.11794,-4.35382,228854000,15,10.6,0.0,267.0,267.8,1443650492
48.381348,-4.4850883,228051000,0,0.0,-127.0,511.0,290.5,1443650493
48.382607,-4.46582,245257000,0,0.0,0.0,36.0,13.1,1443650493
48.382446,-4.4965734,227705102,15,0.0,-127.0,511.0,276.7,1443650494
48.091827,-4.6495733,228131600,15,8.6,-127.0,511.0,261.3,1443650495
48.11792,-4.354328,228854000,15,10.6,127.0,269.0,267.2,1443650498
47.98254,-4.768328,227415000,15,11.4,-127.0,511.0,173.3,1443650498
48.09865,-4.326842,228190600,7,0.0,-127.0,511.0,0.0,1443650498
48.15784,-4.443015,228037600,15,9.1,-127.0,511.0,86.8,1443650499
48.380783,-4.48603,227003050,5,0.0,0.0,242.0,10.0,1443650499
48.166393,-4.4703865,228037700,15,0.5,-127.0,511.0,150.1,1443650500
48.000965,-4.781698,227443000,15,11.2,-127.0,511.0,170.8,1443650501
48.117916,-4.3545465,228854000,15,10.6,0.0,269.0,267.7,1443650501
48.38258,-4.4658165,245257000,0,0.0,0.0,35.0,13.1,1443650502
48.38108,-4.4857,228017700,5,0.0,0.0,151.0,317.0,1443650502
48.09176,-4.6502185,228131600,15,8.9,-127.0,511.0,259.2,1443650505
48.117912,-4.3548384,228854000,15,10.6,0.0,269.0,268.3,1443650505
48.38135,-4.485085,228051000,0,0.0,-127.0,511.0,290.8,1443650505
48.157887,-4.4423933,228037600,15,9.0,-127.0,511.0,84.4,1443650509
47.98198,-4.76818,227415000,15,11.1,-127.0,511.0,170.6,1443650509
48.00045,-4.7815986,227443000,15,11.3,-127.0,511.0,172.9,1443650511
48.166374,-4.470402,228037700,15,0.6,-127.0,511.0,185.9,1443650512
48.38244,-4.4965734,227705102,15,0.1,-127.0,511.0,270.9,1443650512
48.382557,-4.4658084,245257000,0,0.0,0.0,35.0,13.1,1443650512
48.38135,-4.485083,228051000,0,0.0,-127.0,511.0,290.7,1443650515
48.09172,-4.6508017,228131600,15,8.5,-127.0,511.0,262.7,1443650515
48.1179,-4.355785,228854000,15,10.5,127.0,272.0,269.5,1443650518
47.98153,-4.7680736,227415000,15,10.9,-127.0,511.0,170.3,1443650518
48.157967,-4.4417214,228037600,15,8.9,-127.0,511.0,80.7,1443650520
48.166348,-4.470425,228037700,15,0.9,-127.0,511.0,207.3,1443650520
47.999985,-4.781532,227443000,15,11.3,-127.0,511.0,176.9,1443650520
48.382545,-4.465803,245257000,0,0.0,0.0,35.0,13.1,1443650522
48.382435,-4.4965734,227705102,15,0.1,-127.0,511.0,266.5,1443650523
48.091694,-4.6513367,228131600,15,8.4,-127.0,511.0,266.3,1443650524
48.381348,-4.485083,228051000,0,0.0,-127.0,511.0,291.3,1443650525
48.38365,-4.495445,227574020,15,0.0,-127.0,511.0,255.1,1443650526
48.117924,-4.3565083,228854000,15,10.5,127.0,275.0,272.4,1443650528
47.999466,-4.781532,227443000,15,11.3,-127.0,511.0,181.7,1443650529
47.98097,-4.767975,227415000,15,11.2,-127.0,511.0,172.2,1443650529
48.158028,-4.441105,228037600,15,9.0,-127.0,511.0,81.9,1443650530
48.16633,-4.470452,228037700,15,0.8,-127.0,511.0,221.4,1443650531
48.38254,-4.4657984,245257000,0,0.1,0.0,35.0,13.1,1443650533
48.382435,-4.496568,227705102,15,0.1,-127.0,511.0,270.7,1443650534
48.38134,-4.485083,228051000,0,0.0,-127.0,511.0,291.7,1443650534
48.33919,-4.4766684,304091000,1,0.0,1.0,25.0,116.0,1443650535
48.091652,-4.651975,228131600,15,8.7,-127.0,511.0,262.4,1443650536
48.158062,-4.4405484,228037600,15,8.9,-127.0,511.0,84.3,1443650539
47.98046,-4.7678633,227415000,15,11.2,-127.0,511.0,172.3,1443650539
47.99893,-4.781582,227443000,15,11.4,-127.0,511.0,182.5,1443650541
48.166294,-4.470495,228037700,15,1.0,-127.0,511.0,228.7,1443650541
48.382435,-4.496577,227705102,15,0.0,-127.0,511.0,275.0,1443650543
48.382534,-4.4657917,245257000,0,0.0,0.0,36.0,13.1,1443650543
48.38134,-4.4850864,228051000,0,0.0,-127.0,511.0,290.8,1443650544
48.09157,-4.652488,228131600,15,8.8,-127.0,511.0,255.6,1443650545
48.383648,-4.495448,227574020,15,0.0,-127.0,511.0,254.1,1443650546
48.16626,-4.470548,228037700,15,0.9,-127.0,511.0,235.6,1443650551
47.998367,-4.781615,227443000,15,11.3,-127.0,511.0,182.0,1443650551
48.15806,-4.439872,228037600,15,8.9,-127.0,511.0,90.8,1443650551
48.382553,-4.4658017,245257000,0,0.0,0.0,36.0,13.1,1443650553
48.38135,-4.485085,228051000,0,0.0,-127.0,511.0,292.6,1443650554
48.0915,-4.653138,228131600,15,8.0,-127.0,511.0,262.8,1443650555
48.38244,-4.496587,227705102,15,0.0,-127.0,511.0,275.4,1443650555
48.118015,-4.358685,228854000,15,10.6,-126.0,271.0,272.2,1443650558
48.384632,-4.45237,311018500,5,0.0,0.0,35.0,246.7,1443650559
48.15802,-4.43932,228037600,15,8.9,-127.0,511.0,95.1,1443650559
47.979515,-4.76765,227415000,15,10.9,-127.0,511.0,171.7,1443650559
47.997833,-4.781648,227443000,15,11.4,-127.0,511.0,181.8,1443650561
48.166233,-4.470617,228037700,15,1.2,-127.0,511.0,243.9,1443650562
48.382553,-4.4657984,245257000,0,0.1,0.0,36.0,13.1,1443650562
48.382435,-4.496587,227705102,15,0.1,-127.0,511.0,281.5,1443650564
48.3861,-4.45906,311153000,5,0.0,0.0,1.0,64.0,1443650565
48.381363,-4.48509,228051000,0,0.0,-127.0,511.0,294.4,1443650565
48.09146,-4.65373,228131600,15,8.4,-127.0,511.0,263.8,1443650566
47.978916,-4.767463,227415000,15,10.9,-127.0,511.0,169.3,1443650569
48.157948,-4.43871,228037600,15,8.9,-127.0,511.0,100.0,1443650569
47.99732,-4.7816815,227443000,15,11.4,-127.0,511.0,183.1,1443650571
48.382545,-4.4657917,245257000,0,0.0,0.0,36.0,13.1,1443650572
48.382435,-4.49658,227705102,15,0.0,-127.0,511.0,295.0,1443650572
48.1662,-4.4706516,228037700,15,1.0,-127.0,511.0,250.2,1443650572
48.37982,-4.4857683,226263000,5,0.1,0.0,134.0,180.6,1443650573
48.091434,-4.65426,228131600,15,8.4,-127.0,511.0,262.9,1443650574
48.381367,-4.485093,228051000,0,0.0,-127.0,511.0,294.4,1443650574
48.116016,-4.4750667,228931000,7,8.8,-126.0,81.0,83.9,1443650578
48.117996,-4.360155,228854000,15,10.6,0.0,267.0,268.4,1443650578
47.97852,-4.767375,227415000,15,10.9,-127.0,511.0,171.4,1443650578
48.166187,-4.4706917,228037700,15,0.9,-127.0,511.0,253.3,1443650580
48.15782,-4.438055,228037600,15,8.9,-127.0,511.0,105.5,1443650580
47.99685,-4.781698,227443000,15,11.4,-127.0,511.0,181.4,1443650580
48.382534,-4.46578,245257000,0,0.0,0.0,36.0,13.1,1443650582
48.38243,-4.49658,227705102,15,0.1,-127.0,511.0,292.3,1443650583
48.091385,-4.654842,228131600,15,8.1,-127.0,511.0,263.7,1443650584
48.38135,-4.485065,228051000,0,0.0,-127.0,511.0,293.6,1443650585
48.38365,-4.495448,227574020,15,0.0,-127.0,511.0,268.3,1443650586
48.377415,-4.4880433,227369960,0,0.0,0.0,511.0,360.0,1443650588
48.11798,-4.360885,228854000,15,10.6,127.0,270.0,268.2,1443650588
47.978024,-4.767225,227415000,15,10.8,-127.0,511.0,168.8,1443650588
48.157654,-4.4374886,228037600,15,8.9,-127.0,511.0,114.6,1443650589
48.166172,-4.4707565,228037700,15,0.8,-127.0,511.0,257.6,1443650591
48.38252,-4.46577,245257000,0,0.0,0.0,35.0,13.1,1443650592
48.382427,-4.4965835,227705102,15,0.1,-127.0,511.0,292.3,1443650592
48.381348,-4.4850683,228051000,0,0.0,-127.0,511.0,292.2,1443650594
48.091328,-4.6554832,228131600,15,8.6,-127.0,511.0,264.2,1443650596
48.11798,-4.361545,228854000,15,10.6,0.0,272.0,270.4,1443650597
47.977486,-4.767053,227415000,15,10.8,-127.0,511.0,169.2,1443650599
47.995815,-4.7817483,227443000,15,11.2,-127.0,511.0,182.3,1443650600
48.15744,-4.43695,228037600,15,9.0,-127.0,511.0,121.2,1443650600
48.166157,-4.470855,228037700,15,1.1,-127.0,511.0,261.3,1443650602
48.382507,-4.465765,245257000,0,0.0,0.0,35.0,13.1,1443650602
48.382427,-4.496585,227705102,15,0.1,-127.0,511.0,297.3,1443650603
48.091267,-4.6560116,228131600,15,8.3,-127.0,511.0,266.0,1443650605
48.381348,-4.48507,228051000,0,0.0,-127.0,511.0,291.9,1443650605
48.117992,-4.3622785,228854000,15,10.6,0.0,274.0,271.5,1443650607
48.11626,-4.4732785,228931000,7,8.8,0.0,79.0,78.6,1443650608
48.377186,-4.48929,211232180,0,0.0,0.0,511.0,0.0,1443650609
47.97699,-4.7669315,227415000,15,10.7,-127.0,511.0,170.1,1443650609
48.157166,-4.436475,228037600,15,9.0,-127.0,511.0,129.6,1443650610
47.99525,-4.7817817,227443000,15,11.3,-127.0,511.0,182.7,1443650611
48.16615,-4.47093,228037700,15,1.1,-127.0,511.0,262.8,1443650611
48.382492,-4.4657617,245257000,0,0.0,0.0,35.0,13.1,1443650612
48.381348,-4.4850736,228051000,0,0.0,-127.0,511.0,289.8,1443650614
48.0912,-4.65665,228131600,15,8.7,-127.0,511.0,259.7,1443650616
48.098644,-4.3268385,228190600,7,0.0,-127.0,511.0,0.0,1443650617
48.118015,-4.36302,228854000,15,9.6,127.0,277.0,272.9,1443650618
47.976555,-4.766802,227415000,15,10.6,-127.0,511.0,168.9,1443650619
48.12009,-4.4191065,228157000,0,9.1,-127.0,511.0,82.4,1443650619
48.1569,-4.4360566,228037600,15,9.1,-127.0,511.0,132.1,1443650619
48.38248,-4.465757,245257000,0,0.0,0.0,35.0,13.1,1443650622
48.16614,-4.471005,228037700,15,1.1,-127.0,511.0,262.2,1443650622
48.382427,-4.4965916,227705102,15,0.1,-127.0,511.0,288.3,1443650622
48.38134,-4.4850717,228051000,0,0.0,-127.0,511.0,282.2,1443650625
48.091152,-4.657232,228131600,15,8.7,-127.0,511.0,261.8,1443650625
48.38366,-4.4954615,227574020,15,0.0,-127.0,511.0,264.8,1443650627
48.118053,-4.36358,228854000,15,8.2,-126.0,274.0,274.8,1443650628
48.156605,-4.43558,228037600,15,9.1,-127.0,511.0,131.0,1443650629
48.20726,-4.4969916,234056000,1,0.1,0.0,50.0,313.3,1443650629
47.97596,-4.7666736,227415000,15,10.9,-127.0,511.0,172.2,1443650629
47.9942,-4.781815,227443000,15,11.2,-127.0,511.0,181.8,1443650631
48.166134,-4.471075,228037700,15,1.0,-127.0,511.0,261.2,1443650632
48.382473,-4.4657516,245257000,0,0.0,0.0,35.0,13.1,1443650632
48.382427,-4.496595,227705102,15,0.1,-127.0,511.0,292.8,1443650633
48.381336,-4.48507,228051000,0,0.0,-127.0,511.0,282.7,1443650634
48.09112,-4.657758,228131600,15,8.4,-127.0,511.0,263.8,1443650635
48.11652,-4.471555,228931000,7,8.9,127.0,79.0,76.8,1443650637
48.368355,-4.5161734,228791000,5,0.0,-127.0,511.0,296.1,1443650638
47.975574,-4.7665715,227415000,15,10.7,-127.0,511.0,170.3,1443650639
48.11807,-4.3641415,228854000,15,7.5,0.0,272.0,272.7,1443650639
48.370834,-4.512665,228186700,5,0.0,0.0,139.0,77.0,1443650639
48.36949,-4.5147915,228064900,5,0.0,0.0,313.0,268.2,1443650640
47.993732,-4.7818317,227443000,15,11.3,-127.0,511.0,180.9,1443650640
48.166126,-4.47114,228037700,15,1.1,-127.0,511.0,263.5,1443650640
48.156315,-4.4350433,228037600,15,9.1,-127.0,511.0,128.2,1443650640
48.38246,-4.465745,245257000,0,0.0,0.0,35.0,13.1,1443650642
48.38287,-4.47944,235013963,0,0.0,0.0,511.0,46.6,1443650644
48.382427,-4.496595,227705102,15,0.1,-127.0,511.0,291.6,1443650644
48.381332,-4.4850717,228051000,0,0.0,-127.0,511.0,284.6,1443650645
48.091072,-4.6583385,228131600,15,8.5,-127.0,511.0,265.6,1443650645
48.38365,-4.49546,227574020,15,0.0,-127.0,511.0,270.2,1443650646
47.975086,-4.76643,227415000,15,10.7,-127.0,511.0,169.3,1443650648
48.118073,-4.364587,228854000,15,7.3,0.0,273.0,271.3,1443650648
48.15605,-4.434555,228037600,15,9.1,-127.0,511.0,128.2,1443650649
47.993217,-4.7818484,227443000,15,11.2,-127.0,511.0,182.8,1443650649
48.16612,-4.4712114,228037700,15,1.1,-127.0,511.0,263.5,1443650650
48.382427,-4.49659,227705102,15,0.1,-127.0,511.0,298.4,1443650652
48.38251,-4.465765,245257000,0,0.0,0.0,35.0,13.1,1443650652
48.38133,-4.4850783,228051000,0,0.0,-127.0,511.0,281.2,1443650655
48.091034,-4.658975,228131600,15,8.1,-127.0,511.0,266.5,1443650656
48.11808,-4.3650265,228854000,15,7.2,0.0,271.0,271.1,1443650657
47.974556,-4.7662783,227415000,15,10.6,-127.0,511.0,169.0,1443650659
48.15579,-4.4340634,228037600,15,9.1,-127.0,511.0,128.3,1443650659
47.9927,-4.781882,227443000,15,11.1,-127.0,511.0,181.8,1443650660
48.166115,-4.471285,228037700,15,1.1,-127.0,511.0,265.6,1443650661
48.38133,-4.48508,228051000,0,0.0,-127.0,511.0,284.1,1443650665
48.090992,-4.6595535,228131600,15,8.6,-127.0,511.0,259.3,1443650666
48.118084,-4.36551,228854000,15,7.1,0.0,270.0,270.1,1443650667
48.38365,-4.49546,227574020,15,0.0,-127.0,511.0,269.6,1443650667
47.974068,-4.76614,227415000,15,10.6,-127.0,511.0,169.8,1443650669
48.38064,-4.485998,227002330,5,0.0,0.0,238.0,350.7,1443650669
47.992184,-4.781915,227443000,15,11.1,-127.0,511.0,183.8,1443650670
48.15554,-4.433562,228037600,15,9.1,-127.0,511.0,126.5,1443650670
48.166115,-4.4713616,228037700,15,1.2,-127.0,511.0,265.9,1443650671
48.382545,-4.4657884,245257000,0,0.0,0.0,36.0,13.1,1443650672
48.382404,-4.496587,227705102,15,0.1,-127.0,511.0,291.1,1443650674
48.38134,-4.4850864,228051000,0,0.0,-127.0,511.0,286.2,1443650675
48.090942,-4.6601367,228131600,15,8.7,-127.0,511.0,262.1,1443650676
47.973625,-4.766035,227415000,15,10.7,-127.0,511.0,170.1,1443650678
48.118076,-4.3660383,228854000,15,7.1,0.0,269.0,269.2,1443650678
48.15533,-4.4330916,228037600,15,9.1,-127.0,511.0,124.6,1443650679
48.116722,-4.4690084,228931000,7,8.8,-126.0,81.0,82.2,1443650679
48.380745,-4.48599,227003050,5,0.0,0.0,237.0,320.1,1443650679
48.166115,-4.4714217,228037700,15,1.1,-127.0,511.0,266.7,1443650681
47.991634,-4.781965,227443000,15,11.2,-127.0,511.0,182.5,1443650681
48.38241,-4.4965835,227705102,15,0.1,-127.0,511.0,292.1,1443650682
48.381332,-4.4850917,228051000,0,0.0,-127.0,511.0,287.1,1443650684
48.38109,-4.485705,228017700,5,0.0,0.0,153.0,317.0,1443650684
48.116764,-4.4687085,228931000,7,8.8,0.0,80.0,79.9,1443650684
48.090904,-4.660713,228131600,15,8.3,-127.0,511.0,262.6,1443650685
48.118065,-4.3664784,228854000,15,7.1,0.0,268.0,268.7,1443650687
48.383656,-4.4954515,227574020,15,0.1,-127.0,511.0,272.0,1443650687
48.11679,-4.46853,228931000,7,8.8,127.0,81.0,78.6,1443650688
48.155094,-4.43259,228037600,15,9.1,-127.0,511.0,124.9,1443650689
47.97304,-4.7658634,227415000,15,10.8,-127.0,511.0,169.0,1443650690
47.991116,-4.781998,227443000,15,11.1,-127.0,511.0,182.6,1443650691
48.116825,-4.4682264,228931000,7,8.8,127.0,83.0,80.1,1443650692
48.166115,-4.471495,228037700,15,1.1,-127.0,511.0,267.0,1443650692
48.38242,-4.496575,227705102,15,0.1,-127.0,511.0,289.6,1443650693
48.38133,-4.485095,228051000,0,0.0,-127.0,511.0,287.0,1443650694
48.090878,-4.661258,228131600,15,8.4,-127.0,511.0,266.8,1443650695
48.09864,-4.326845,228190600,7,0.0,-127.0,511.0,0.0,1443650698
48.11805,-4.3670683,228854000,15,7.1,0.0,269.0,267.5,1443650699
47.972645,-4.7657385,227415000,15,10.8,-127.0,511.0,169.3,1443650699
48.16611,-4.4715567,228037700,15,1.0,-127.0,511.0,266.6,1443650700
48.154823,-4.43203,228037600,15,9.0,-127.0,511.0,125.1,1443650700
48.3825,-4.4657617,245257000,0,0.0,0.0,36.0,13.1,1443650702
48.090805,-4.6618333,228131600,15,8.6,-127.0,511.0,261.4,1443650704
48.38133,-4.4850965,228051000,0,0.0,-127.0,511.0,287.1,1443650706
47.972153,-4.765595,227415000,15,10.7,-127.0,511.0,169.8,1443650708
47.990116,-4.782065,227443000,15,11.4,-127.0,511.0,182.1,1443650709
48.118046,-4.367505,228854000,15,7.1,0.0,270.0,268.5,1443650709
48.166107,-4.471637,228037700,15,1.1,-127.0,511.0,264.6,1443650710
48.15458,-4.431522,228037600,15,9.0,-127.0,511.0,125.9,1443650710
48.38241,-4.4965715,227705102,15,0.1,-127.0,511.0,289.1,1443650712
48.38249,-4.465755,245257000,0,0.0,0.0,36.0,13.1,1443650712
48.339153,-4.4766335,304091000,1,0.0,-2.0,26.0,116.0,1443650715
48.381325,-4.4850965,228051000,0,0.0,-127.0,511.0,287.3,1443650715
48.090725,-4.6624584,228131600,15,8.3,-127.0,511.0,260.3,1443650716
48.154327,-4.4310164,228037600,15,9.1,-127.0,511.0,126.7,1443650719
48.118046,-4.368045,228854000,15,7.1,127.0,273.0,270.1,1443650719
47.9716,-4.765478,227415000,15,10.7,-127.0,511.0,172.0,1443650719
48.1661,-4.471715,228037700,15,1.0,-127.0,511.0,264.4,1443650721
48.38249,-4.465757,245257000,0,0.0,0.0,36.0,13.1,1443650722
48.0002,-4.642645,227318020,15,8.4,-127.0,511.0,144.6,1443650723
48.3824,-4.496568,227705102,15,0.0,-127.0,511.0,289.5,1443650723
48.381325,-4.4850965,228051000,0,0.0,-127.0,511.0,287.7,1443650725
48.09067,-4.66304,228131600,15,8.4,-127.0,511.0,264.7,1443650726
48.11805,-4.368435,228854000,15,7.1,0.0,274.0,271.4,1443650727
48.116985,-4.466037,228931000,7,8.8,-126.0,78.0,80.6,1443650728
47.97116,-4.76537,227415000,15,10.5,-127.0,511.0,170.6,1443650728
